Title of Book or Manuscript,file_name,page #,Book or Manuscript,Title of Poem,text,DocSoutTrascription
The poetical works of George M. Horton,poeticalworksofg00hort_0064.jpg,64,Book,,"60

Now silent holds her warbling tongue,
Which duleifies the feast of May.

But let each bitter have its sweet,
No change of nature is in vain ;
’Tis just alternate cold and heat,
For time is pleasure mix’d with pain,
ee

REFLECTIONS FROM THE FLASH OF A
METEOR.

Psalm xe. 12.

So teach me to regard my day,
How small a point my life appears ;
One gleam to death the whole betrays,
A momentary flash of years.

One moment smiles, the scene is past,
Life’s gaudy bloom at once we shed,
And sink beneath affliction’s blast,
Or drop as soon among the dead.

Short is the chain wound up at morn,
Which oft runs down and stops at noon;
Thus in a moment man is born,
And, lo! the creature dies as soon.

Life’s little torch how soon forgot,
Dim burning on its dreary shore;
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0065.jpg,65,Book,,"PT ep

61

Just like that star which downwards shot,
It glimmers and is seen no ifiore.

Teach me to draw this transient breath,
With conscious awe my end to prove,
Early to make my peace with death,
As thus in haste from time we""move.

O heaven, through this murky vale,
Direct me with a buriting pen $

Thus shall I on a tuneful gale
Fleet out my threescore years and ten.

 

TRUE FRIENDSHIP.

Friendship, thou balm for ev’ry ill,
I must aspire to thee;

Whose breezes bid the heart be still,

And render sweet the patient’s pill,
And set the pris’ner free.

Friendship, it is the softest soul
Which feels‘ another’s pain;

And must with equal sighs condole,

While sympathetic streamlets roll;
Which nothing can restrains

Not to be nominated smart;
Of mortals to be seen,
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0066.jpg,66,Book,,"62

She does not thus her gifts impart,
Her aid is from a feeling heart,
A principle within.

When the lone stranger, forced to roam,
Comes shiv’ring to her door,

At once he finds a weleome home, ”:

The torch of grace dispels his gloom,
And bids him grope no more.

Friendship was never known to fail
The voice of need to hear,
When ruthless ills our peace assail, -
When from our hearts she draws the veil,
Aud drys the falling tear.

When dogs and devils snarl and fight,
She hides and dwells alone;
When friends and kindred disunite,
With pity she surveys the right,
And gives to each his own.

Friendship has not 2 sister grace
Iler wonders to exceed;

She is the queen of all her race,

Whose charms the stoutest must embrace
When in the vale of need.
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0067.jpg,67,Book,,"63

Friendship is but the fecling sigh,
The sympathizing tear, .
Constrain’d to flow till others dry,
Nor lets the needy soul pass by,

Nor scorns to see or hear.

ON THE CONVERSION OF A SISTER.

*Tis the voice of my sister at heme,
Resigt’d to the treasures above,
Inviting the strangers to come,
And feast at the banquet of love.

Tis a spirit cut loose from its chain,
‘Fis the voice of a culprit forgiven,
Restored from a prison of pain,
With th’ sound ofaconcert from heaven.

*Tis a beam from the regions of light,
A touch of beatific fire;

A spirit exulting for flight,
With a strong and impatient desire.

Tis a drop from the ocean of love,
A foretaste of pleasures to come,
Distill’d from the fountain above,
The joy which awaits her at home.
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0068.jpg,68,Book,,"4
A BILLET DOUX,

Dear Miss: Notwithstanding the cloud of
deubts which overshadows the mind of ador-
ing fancy, when I tace that vermillion cheek,
that sapphire eye of expressive softness, and
that symmetrical form of grace, 1 am con-
strained to sink into a flood of admiration be-
neath those heavenly charms. 'T hough, dear
Miss, it may be useless to introduce a multi-
plicity of blandishments, which might either
lead you into a field cf confusion, or absorb
the truth of affection in the gloom of doubis s
but the bell of adulation may be told from the
distance of its echo, and cannot be heard far-
ther than seen, Dear Miss, whatever may
be the final result of my adventurous progress,
I now feel a propensity to émbark on the
ocean of chance, and expand the sail of re-
solution in quest of the distant shore of con-
nubial happiness with one so truly lovely.
Though, my dearest, the thunders of parental
aversion may inflect the guardian index of af-
fection from its favorite star, the deviated nee-
dle recovers its course, and still points on-
wards to its native poll. ‘Though the waves
of calumny may reverberate the persevering
mind of the sailing lover, the morning star of
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0069.jpg,69,Book,," 

65

hope directs him through the gloom of trial
to the object of his choice.
My brightest hopes are mix’d with tears,
Like hues of light and gloom;
As when mid sun-shine rain appears,
Love rises with a thousand fears,

To pine and still to bloom.
When I have told my last fond tale
In lines of song to thee,
And for departure spread my sail,
? Say, lovely princess, wilt thou fail
To drop a tear for me?

O, princess, should my votive strain
Salute thy ear no more,

Like one deserted on the main,

I still shall gaze, alas! but vain,
On wedlock’s flow’ry shore.

 

TROUBLED WITH THE ITCH, AND RUB-
BING WITH SULPHUR.
Tis bitter, vet ’lis sweet,
Scratching effects but transient ease ;
* Pleasure and pain together meet,

And vanish as they please.
F
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0070.jpg,70,Book,,"66

My nuils, the only balm,
To ev’ry bump are oft applied,
And thus the rage will sweetly calm
Which aggravates my hide,

Tt soon returns again;
A frown succeeds to ev’ry smile ;
Grinning I scrateh and curse the pain,
But grieve to be so vile.

In fine, I know not which

Can play the most deceitful game,
The devil, sulphur, or the itch;

The three are but the same,

The devil sows the itch,
_ Aad sulphur has a loathsome smell,
And with my clothes as black as pitch,
1 stink where’er I dwell.

Excoriated deep,
By friction play’d on ev’ry part,
Tt oft deprives me of my sleep,
And plagues me to my heart.
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0071.jpg,71,Book,,"67

EARLY AFFECTION.

I loved thee from the earliest dawn,
When first I saw thy beauty’s ray;
And will until life’s eve comes on,
And beauty’s blossom fades away;
And when all things go well with thee,
With smiles or tears remember me.

Pll love thee when thy morn is past
And wheedling galantry is o’er,
When youth is lost in age’s blast,
And beauty can ascend no more;
And when life’s journey ends with thee,
O then look back and think of me.

Til love thee with a smile or frown,
Mid sorrow’s gloom or pleasure’s light;
And when the chain of life runs down,
Pursue thy last eternal flight;
When thou hast spread thy wing to flee,
Still, still 9 moment wait for me.

I love thee for those sparkling eyes,
‘To which my fondness was betray’d,
Bearing the tincture of the skies,
‘To glow when other beauties fade;
And when they sink too low to see,
Reflect an azure beam on me,

¥
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0072.jpg,72,Book,,"68

THE CREDITOR TO HIS PROUD DEBTOR,

Ha, tott’ring- Johny, strut and boast,
But think of what your feathers cost;
Your crowing days are short at most,
You bloom but soon to fade;
Surely you could not stand so wide, .
-1f strictly to the bottom tried,
The wind would blow your plume aside
If half your debts were paid.
Then boast and bear the crack,
With the sheriff at your back;
I{uzza for dandy Jack, .
My jolly fop, my Joe,

The blue smoke from your segar flies,
Offensive to my nose and eyes;
The most of people would be wise
Your presence to evade;
Your pocket jingles loud with cash,
And thus you cut a foppish dash,
But, alas! dear boy, you would be trash,
If your accounts were paid.
‘Then boast and bear the crack, &c.

My duck bill boots would look as bright,
Had you in justice served me right;
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0073.jpg,73,Book,,"69

Like you I then could step as light,
Before a flaunting maid;
As nicely could I clear my throat,
And to my tights my eyes devote;
But I’d leave you bare without that coat,
For which you have not paid.
‘Then boast and bear the crack, &c.

I'd toss myself with a scornful air,
And to a poor man pay no care;
I could rock cross-leg’d on my chair
Within the cloister shade;
I'd gird my neck with a light cravat,
And creaning wear my bell-crown hat;
But away my down would fly at that,
If once my debts were paid.
Then boast and bear the crack,
With a sheriff at your back;
Huzza for dandy Jack,
My jolly fop, my Joe.

 

REGRET FOR THE DEPARTURE OF
FRIENDS.

As smoke from a volcano sears in the air,
The soul of man discontent mounts from a
_ sigh,
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0074.jpg,74,Book,,"70
Exhaled as to heaven in mystical prayer,

Invoking that love which forbs him to
die. :

Sweet hape, lovely passion, my, grief ever
chase,
And scatter the gloom which veils plea-
sure’s bright ray,
O lend me thy wings, and assist me to trace
The flight of my fair one when gone far
away.

When the dim star of pleasure sets glimmer-
ing alone,
The planet of beauty on life’s dreary ‘shore,
And th’ fair bird of fancy forever is flown,
On pinions of haste to be heard of no more,

Hope, tell me, dear passion, thou wilt not for-

get,
To flourish still sweetly and blossom as
gay,
Expelling like morning the gloom of regret,
When the lark of affection is gone far away.

If hurried into some unchangeable. clime,
Where oceans of pleasure continually roll,

Far, far from the limited borders. of time,
With a total division of body and soul.
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0075.jpg,75,Book,," 

 

 

TL

Hope, tell me, dear passion, which must earth
“survive,
That love will be sweeter when nature is

~ over, :

And still without pain though eternity live,
In the triumph of pleasure when time is na

more.

O love, when the day-light of pleasure shall
close, ;
Let the vesper of death break on life’s dus-
ky even;
Let the faint sun of time set in peace as it
rose, :
And eternity open thy morning in heaven.

Then hope, lovely passion, thy torch shall
expire,
Effusing on nature life’s last feeble ray;
While the night maid of love sets her taper
‘on fire,
To guard smiling beauty from time far
away.

 

FAREWELL TO FRANCES.

 

F are ’ ell! if ne’er I seé thee more,
gh distant ‘Calls my flight inipel,
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0076.jpg,76,Book,,"72

. I shall not less thy grace adore,
So friend, forever fare thee well.

Farewell! forever, did [ say 2
What, never more thy face to see?
Then take the last fond look to-day,
And still to-morrow think of me.“

Farewell ! alas, the tragic sound ©
Has many a tender bosom torn;

While desolation spread around,
Deserted friendship left to mourn.

Farewell! awakes the sleeping tear,’

_ The dormant rill from sorrow’s eye,

Express’d from one by nature dear,
Whose bosom heaves the latent sigh.

Farewell ! is but departure’s tale,
When fond association ends,

And fate expands her lofty sail,
‘To show the distant flight of friends.

Alas! and if we sure must part, :
Far separated long to dwell, we
J leave thee with a broken heart,
So friend, forever, fare thee well.

T leave thee, but forget thee never,
Words cannot my feeling tell,
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0077.jpg,77,Book,,"7
Fare thee well, and if forever,
Gtill forever fare thee well.’’

 

‘THE RETREAT FROM MOSCOW:

Sad Moscow, thy fate do I see;
Fire! fire! in the city all cry

Like quails from the eagle all flee,
Escape in a moment or die.

It looks jike the battle of Troy,
The storm rises higher and higher ; 2
The scene of éestruction all hearts must an«
noy,
The whirlwinds, thé smoke, and the fire;

‘The dread conflagration rolls forth,
Augmenting the rage of the wind,
Which blows it from south unto north,
And leaves but the embers behind:

It lodks like Gomorrah; the flame
‘Is moving still nigher and nighes;

Aloud from all quarters the people praclairy
The whirlwinds, the smoke, and the fire,

A dead fumigation now swells,
A blue circle darkens the air,
e
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0078.jpg,78,Book,,"‘74

With tones as the pealing of bells, _
Farewell to the brave and the fair.

O Moscow, thou city of grace,
Consign’d to a dread burning pyre,

From morning to ev’ning with sorrow I trace
The wild winds, the smoke, and the fire.

The dogs in the kennel all howl,

The wether takes flight with the ox,
Appal’d on the wing is the fowl,

The pigeon deserting her box.

With a heart full of pain, in the night’
Mid hillocks and bogs I retire,
Through lone, deadly vallies I steer by its
light,
The wild storm, the smoke, and the fite.

Though far the crash breaks on my ear,
The stars glimmer dull in the sky,
The shrieks of the women I hear,
The fall of the kingdom is ae

O heaven, when earth is no more, .
And all things in nature expire,
May I thus, with safety, keep distant before
‘The whirlwinds, the smoke, and the fire.
a eg
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0079.jpg,79,Book,,"75
ss
iMPLORING TO BE RESIGNED AT DEATH.

Let me die and not tremble at death;
But smile at the close of my day;
And then, at the flight of my breath,
Like a bird of the morning in May.
Go chanting away.

Let me die without fear of the dead,
No horrors my soul shall dismay, Z
And with fuith’s pillow wider my head, _
With defiance to mortal decay,
Go chanting away.

Let me die like a son of the brave,
And martial distinction display,
Nor shrink from a thought of the grave;
No, but with a smile from the clay;
Go chanting away:

Let me die glad, regardless of pain,
No pang to this world to betray ;
And the spirit cut loose from its chain,
So loath in the flesh to delay,

Go chanting away.

Jet me die, and my worst foe forgive,
When death veils the last vital ray ;
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0080.jpg,80,Book,,"76

Since I have but a moment to live; :
Let me, when the last debt-I pay, —
Go chanting away,

 

 

ON THE PLEASURES OF COLLEGE LIFE.

With tears I leave these academic bowers,

And cease to cull the scientific flowers ;

With téars I hail the fair succeeding train,

And take my exit with a breast of paiti.

The Fresh may trace these wonders 4s they
smile ;

The stream of scienée fike the river Nile,

Reflecting m mental beauties as it flows,

Which all the charms of College life disclose;

This sacred current as it runs refines,

Whilst Byron sings and Shakspeare’s mirror
shinés, a is

First léke a garden flower did I rise,

When on the college bloom I cast my eyes;

I strove to emulate each smiling gem,

Resolved to wear the classic diadem ;

But when the Freshman’s garden’ breeze was
gone;

Around mé spread a vast extensive lawi;

’T was there the muse of college life begun,

Beneath the rays of erudition’s sin,
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0081.jpg,81,Book,,"v7

Where study drew the mystic focus down,

And lit the lamp of nature with renown ;

There first I heard the epic thunders roll,

And Homer’s light’ning darted through my
soul. ,

Hard was the task to trace each devious line,

Though Locke and Newton bade me soar
and shine ;

I sunk beneath the heat of Pranklin’s blaze,

And struck the notes of philosophic praise ;

With timid thought I strove the test to stand,

Reclining on a cultivated Jand,

Which often spread beneath a college bower,

And thus invoked the intellectual shower ;

E’en that fond sire on whose depilous crown,

The smile of courts and states shall shed re-
howl;

Now far above the noise of country strife,

I frown upon the gloom of rustic life,

Where no pure stream of bright distinction
flows,

No mark between the thistle and the rose ;

One’s like a bird encaged and bare of food,

Borne by the fowler from his native wood,

Where sprightly oft he sprung from spray to
BPrays

And cheer’d the forest with his artless lay,
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0082.jpg,82,Book,,"78

Or fiuitered o’er the purling brook at will, -
Sung in the dale or soar’d above the hill.
Such are the liberal charms of college life,
Where pleasure flows’ without a breeze of
strife;
And such would be my pain if cast away,
Without the blooms of study to display,
Beware, ye college birds, again beware,
And shun the fowler with his subtile snare;
Nor fall as one from Eden, stript of all
‘Phe life and beauty of your native hall;
Nor from the garden of your honor go,
Whence all the streams of fame and wisdom
flow;
Where brooding Milton’s theme aed sweet
along
With Pope upon the ci of epic song;
Where you may trace a bland Demosthenes,
Whose oratoric pen ne’er fails to please;
And Plato, with immortal Cicero, ""
And with the eloquence of Horace glow;
There cull the dainties of a great Ainsworth,
Who sets the feast of ancient language forth;
Or glide with Ovid on his simple stream,
And catch the heat from Virgil's rural beam;
Through Addison you trace creation’s fire,
And all the rapid wheels of time admire;
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0083.jpg,83,Book,,"79

Or pry with Paley’s theologic rays,

And hail the hand of wisdom as you gaze;

Up Murray’s pleasant hill you strive to climb,

To gain a golden suminit all sublime,

And plod through conic sections all severe,

Which to procure is pleasure true and dear.

The students’ pensive mind is often stung,

Whilst blundering through the Greek and
Latin tongue;

Parsing in grammars which may suit the
whole,

And will the dialect of each control.

‘Now let us take a retrospective view,
And whilst we pause, observe a branch or two.
Geography and Botany unfold
‘Their famous charms like precious seeds of

gold;
Zoology doth all her groups desery,
And with Astronomy we soar on high;
But pen and ink and paper all would fail,
To write one third of this capacious tale.
Geography presents her flowery train,
Describes the mountain and surveys the
plain,
Measures the sounding rivers as they grow,
Unto the trackless deeps to which they flow:
She measures well her agriculture’s stores,
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0084.jpg,84,Book,,"80

Which meet her commerce on the golden
shore,
Includes the different seasons of the year,
4nd changes which pervade the atmosphere;
‘Preats of the dread phenomena which rise
In different shapes on earth, or issue from
the skies; (Se OEY
Ske points in truth to Lapland’s frozen clime,
And nicely measures all ‘the steps of time;
Unfolds the vast equator’s burning line,
Where all the stores of heat dissolve and
shine;
Describes the earth as unperceived she rolls,
Her well-poised axis placed upon the poles.
Botany,whose charms her florists well display,
Whose lavish odgurs swell the pomp of May,
Whose curling wreaths the steady box adorn;
And fill with fragrance all the breeze of morn.
Through various means her plants are oft ap:
plied,
Improved by art, and well by nature tried;
Thro’ her, the stores of herbage are unroll’d,-
All which compose the vegetable world;
Even the sensitives, which feel and shrink,
From slightest touches, though they cannot
think,
Not yet rejoice, void of the power to fear,
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0085.jpg,85,Book,,"81

Or sense to smell, to see, to taste, or hear.
Zoology, with her delightful strain,
Doth well the different animals explain;
From multipedes to emmets in the dust,
And ali the groveling reptiles of disgust;
She well descries the filthy beetle blind,
With insects high and low of every kind;
She with her microscope survéys the mite,
Which ne’er contd te tieheld by naked sight;
Thence she descends into the boundless deep,
Where dolphins play and monsters slowly
Taree:
Explores the foaming main from shore to
shore,
And hears with awe the dshing sea bull roar},
‘fraces enormous whales exploding high
Their floods of briny water to the sky;
Desribes the quadrupeds of ever shape,
The béar, the camel, elephant and ape,
And artful motikey, which but lack to talk,
And like the human kind uprightly walk.
Astronomy, with her erial powers,
Lifts us above this dreary globe of ours;
Throughout the realms of ether’s vast expanse,
Her burning wings our towering minds ad-
; vance;
Meastires her tropic well from line to line,
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0086.jpg,86,Book,,"83

And marks her rolling planets as they shine; -

Describes the magnitude of every star,

And thence pursues her comets as they roll
afar.

But nature never yet was half explored, -
Though by philosopher and bard adored;
Astronomer and naturalist expire, :
And languish that they could ascend no higher;
Expositors of words in every tongue,
Writers of prose and scribblers of song,
Would fail with all their mathematic powers,
And vainly study out their fleeting hours.
Sir Walter Raleigh, Pen and:Roberson,
With Morse and Snowden, who are dead and

gone,
They all were, though mused _ their fee
away,
And left ten thousand wonders to display.
And though the fiery chemists probe the mine
The subterraneous bodies to define;
Though melting flames the force of matter try,
Rocks mix’d with brass and gold to pieces fly;
And those who follow the electric muse,
Amidst the wilds of vast creation loose
Themselves like pebbles in the swelling main,
And strive for naught these wanders to ex-
plain; !
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0087.jpg,87,Book,,"88

Galvin himself, the monarch of the whole,
Would blush his empty parchments to unroll,
These different branches to one ocean go,
Where all the streams of life together flow,
Where perfect wisdom swells the tide of joy,
A tide which must eternity employ;
A boundless sea of love without a shore,
Whose pleasure ebbs and flows forever more;
Volume Divine! O thou the sacred dew,
Thy fadeless fields see elders passing through,
Thy eenstant basis must support the whole,
The cabinet and alcove of the soul;
It matters not through what we may have
pass’d,
To thee for sure support we fly at last;
Encyclopedias we may wander o'er,
And study every scientifie lore,
Ancient and modern authors we may read,
The soul must starve or on thy pastures feed.
These bibliothic charms would surely fall,
And life grow dim within this college wall,
The wheels of study in the mind would tire,
If not supported by thy constant fire;
Greatest of all the precepts ever taught
Maps and vocabularies dearly bought,
Burns with his harp, Scott, Cambell, and their
flowers, ;
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0088.jpg,88,Book,,"84

Will ehrink without the everlasting showers;
Theology, thou sweetest science yet,
Beneath whose boughs the silent classics sit,
And thus imbibe the sacred rays divine,
Which make the mitred faculty to shine;
O for a gleam of Buck, immortal muse,
With elder Scott and Henry to peruse;
These lines which did a secret bliss inspire,
And’ set the heads, the hearts, the tongues,

on fire.
Such is the useful gradwate indeed,
Not merely at the bar in law to plead,
Nor a physician best to heal the flesh,
But all the mystic power of soul and flesh;
On such a senior tet archangels smile; :
And all the students imitate his style,
Who bears with joy the mission all divijie,
The beams of sanetitude, a Paul benign;
Whose sacred call is to evangelise,
A gospel prince, a legate of the skies,
Whose bright diploma is a deed from heaven,
Phe palm of love, the wreath of sins forgiven.

 

THE GRADUATE LEAVING COLLEGE,

What summons do I hear?
The merning peal, departure’s knell ;
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0089.jpg,89,Book,,"85
My eyes let fall a friendly. tear,
And bid this place farewell.

Attending servants come,

The carriage wheels like thunders roar,
‘fo bear the pensive seniors home,

Here to be seen no more.

Pass oné more trarisient night,
The morning sweeps the college clean;
The graduate takes his last long flight,
No more in college seen: :
The bee, which courts the flower,
Must with some pain itself employ;
And then fly, at the day’ ‘g last hour;
Home to its hive with joy.

 

 

‘TO THE KING OF MACEDONIA:
Phillip, thou art mortal !
Thou may’st with pleasure haif the dawn;
And greet the morning’s eye ;
Remember, king, the night comes on,
The fleeting day will soot be gone,

Not distant, loud proclaims the funeral tone,
Phillip, thou hast to die.

 
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0090.jpg,90,Book,,"86

With thee thy dame, the queen of birds,
May spread lier wing to fly;

Or smile to trace the numerous herds,

Thunders from the Lord of lords,

I hear some peal surpassing human words,
Philip, thou hast te die.

Thou miayst thy mighty host survey
And neighboring kings defy,
Whilst round thy retinues flit gay,
Beneath thy pomp’s imperial ray,
Make merry on the tide of joy to day,
To-morrow thou shalt die.

I heave to hear the day’s last peal,
A sorrow teeming sighs
The moriing’s flutt’ring bird has flown,
The roses fade, so quickly blown; :
The lofty king falls robeless from his throne,
Philip was born to die.

*T'was thus the haughty king of France
Strove to ascend on high;

Lifting his adamantine lance,

He bade his dauntless war-harse prance;

Defied the world, and rode the car of —
To rage, to fume and die...

Thus vile, thus obstinately vain,
- He pours his distant’brag,
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0091.jpg,91,Book,,"87
Regardless of his millions slain,
Regales his pale surviving train,

Was but wraped in his infernal chain,
Dies on the ocean crag.

This faithful lesson read to all
Creation, far and nigh,

It is the fate, from Adam’s fall,

The swain, the king, the low, and tall,

The watchman of the grave must give the call,
Mortal, thou hast to die. .

DIVISION OF AN ESTATE:

It well bespeaks a man beheaded, quite

Divested of the laurel robe of life,

When every member struggles for its base,

The head; the power of order now recedes,

Unheeded efforts rise on every side,

With dull-emotion rolling through the brain

Of apprehending slaves: ‘The flocks and
herds,

In sad confusion, now run to and fro,

And seem to ask, distressed, the reason why

That they are thus prostrated. Howl, ye dogs!

Ye cattle, low! ye sheep, astonish’d, bleat!

Ye bristling swine, trudge igen < ee
the glades,
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0092.jpg,92,Book,,"as

Void of an owner to impart your food 4,

Sad hotses, lift your heads and neigh aloud;

And caper franti¢ from the dismal scene ; Hi

Mow the last food upon your grass-clad lea,

And leave a solitary home behind,

In hopeless widowhood no longer gay !

The trav’ling sun of gain his j jotirney ends

In unavailing pain; he sets with tears ;

A king sequester’d sinking from his throne,

Sucéeeded by a train of busy friends,

Like stars whiclt rise with siniles, to nrark the’
flight

Of awful Phebus to another worlds

Stars after stars in fleet succession rise

Into the wide empire of fortune clear,

Regardless of the donor of their lamps;

Like heirs forgetful of parental ¢are,

Without a grateful smile o¥ filial tear,

Redound in rev’rence to expiring age.

But soon parental beijediction flies _

Like vivid meteors ; ; ig a moment gone; _

As though they ne’er had been. But O! the
state,

The dark suspense inr rained poor vassals
stand,

Each mind upon the spire of chance hangs
fluctuant;
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0093.jpg,93,Book,,"89

The day of separation is at hand ;""

Imagination lifts her gloomy curtains,

Like'ev’ning’s mantle: at the flight of day,

Thro’ which the trembling pinnacle we spy,

On which we soon ‘must ‘stand with hopeful
smiles, i

Or apprehending: frowns ; ‘to tumble on

The right or left forever.

PRIDE IN HEAVEN.

 

On heaven’s ethereal plain,
With hostile rage ambition first begun,
When the arch. rebel strove himself to reign
And take Jehovah’s throne.
Swift to the fight the seraphim
On floods of pride were seen to swim,
And bold defy the power supreme,
And thus their God disown.

High on a dome of state,
From azure fields he cast his. daring eye,
Licentious trains his magazines await,
At whose command they fly.
The gloom excludes celestial charms,
When all the angels rush to arms,
Heaven shakes beneath the vast alarms, _
And earth begins to sigh.
i
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0094.jpg,94,Book,,"99

Eternal mountains move,
And seven-fold thunders rock the hills below,
While star ry throngs desert the worlds above,
Beneath Jehovah’s brow.
0 Lucifer, thou morning son,
To glut thy pide what hast thou done?
Sing, O ye heavens, the plague is gone,
And weep, thou earth, for wo.

Creation felt the fall,
And trembling 1 nature heav’d a dismal groan;
For that rebellion ‘brought her into thrall,
t She must her fate bemoan ;
See angels fall no more to rise,
And feed the worm that never dies ;
No ear of grace ean hear their cries,
And hoarse amenting tone.

Weak nature lay aoe,
And felt the wound in pleasing hate conceal’d;
And, void of ieee the secret charm disclosed
Which ev’ry ill reveal’d.
The venom struck through ev’ry vein,
And every creature felt the pain;
But undefiled a lamb was slain,
By which the wound ‘was heal’d.
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0095.jpg,95,Book,,"91
TO MISS TEMPE.

Bless’d hope, when Tempe takes her last

long flight, }

And leaves her lass-lorn lover to complain,
Like Luna mantling o’er the brow of night,

Thy glowing wing dispels the gloom of pain,

Yes, wondrous hope, when Tempe sails afar,
Thy vital lamp remains to burn behind, —

While by-gone pleasure, like a setting star,
Reflects her glory o’er the twilight mind,

Thy glowing wing was never spread to tire,
Expanded o’er the mansion of the brave,
To fan and set the heaving breast on fire,
That soars in triumph from affliction’s
wave.

Then, Tempe, dart along the ocean drear,
Hope yet forbids my cheerful soul to weep,

But marks thy passage with affection’s tear,
And hails thee on the bosom of the deep.

Farewell, since thou wilt leave thy native
shore,
I smile to think I am not left alone ;
Auspicious hope shall yet my peace restore,
When thou art from the beach forever gone.
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
The poetical works of George M. Horton,poeticalworksofg00hort_0096.jpg,96,Book,,"92
MAN A TORCH.

Blown up with painful care, and hard to light,
A glimmering torch, blown in a moment out;
Suspended by a webb, an angler’s bait,
Floating at stake along the stream of chance,
Snatch’d from its hook by the fish of poyerty.
A silent cavern is his last abode ;
The king’s repository, veil’d with gloom,
The umbrage of a thousand oziers ; bowed,
The couch of hallowed -bones, the slave’s asy-
lum,
The brave’s retreat, and end of ev’ry care.
",https://docsouth.unc.edu/fpn/hortonpoem/hortonpoem.html
